Date,Brand Name,Generic / Formula Name,Area,Dosage / Strength,Therapeutic Class,Units Sold,Unnamed: 0,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,relative_humidity_2m_mean,relative_humidity_2m_max,relative_humidity_2m_min,apparent_temperature_mean,apparent_temperature_max,apparent_temperature_min
2024-10-04,Glucophage,Metformin,clifton,20 mg capsule,Antidiabetic,48,643.0,28.668749,26.3,32.3,0.0,78.38161,93.96548,54.629665,31.985153,33.96166,30.429184
2024-10-04,Voltaren,Diclofenac,gulshan,500 mg tablet,Antihypertensive,14,643.0,28.668749,26.3,32.3,0.0,78.38161,93.96548,54.629665,31.985153,33.96166,30.429184
2024-11-04,Suprax,Cefixime,gulshan,200 mg tablet,Antibiotic,50,674.0,27.31458,22.7,33.05,0.0,71.8516,98.493576,34.06644,30.383797,34.415997,27.013052
2024-11-04,Voltaren,Diclofenac,bahadurabad,200 mg tablet,Antihypertensive,19,674.0,27.31458,22.7,33.05,0.0,71.8516,98.493576,34.06644,30.383797,34.415997,27.013052
2024-12-04,Suprax,Cefixime,korangi,125 mg/5 mL syrup,Antibiotic,41,704.0,24.050001,19.45,28.4,0.0,49.57376,66.78747,31.615705,23.922043,27.911018,18.770344
2024-12-04,Aspirin,Aspirin,landhi,20 mg capsule,Antihypertensive,16,704.0,24.050001,19.45,28.4,0.0,49.57376,66.78747,31.615705,23.922043,27.911018,18.770344
2024-01-05,Augmentin,Amoxicillin + Clavulanate,gulistan-e-jauhar,100 mg capsule,Antibiotic,18,370.0,19.733332,15.6,25.15,0.0,52.982075,70.726585,35.69364,16.852232,22.178682,12.844093
2024-01-05,Norvasc,Amlodipine,landhi,20 mg capsule,Cardiovascular,21,370.0,19.733332,15.6,25.15,0.0,52.982075,70.726585,35.69364,16.852232,22.178682,12.844093
2024-02-05,Panadol,Paracetamol,landhi,150 mg tablet,Analgesic,42,401.0,21.481253,17.35,25.45,0.1,73.05012,90.625465,50.883747,22.156607,26.133223,17.818682
2024-02-05,Diflucan,Fluconazole,korangi,20 mg capsule,NSAID,29,401.0,21.481253,17.35,25.45,0.1,73.05012,90.625465,50.883747,22.156607,26.133223,17.818682
2024-03-05,Augmentin,Amoxicillin + Clavulanate,north nazimabad,500 mg tablet,Antibiotic,1,430.0,20.360418,14.75,25.6,0.0,36.719585,59.90981,19.874477,17.620699,23.952707,11.474568
2024-03-05,Zithromax,Azithromycin,bahadurabad,20 mg capsule,Antibiotic,30,430.0,20.360418,14.75,25.6,0.0,36.719585,59.90981,19.874477,17.620699,23.952707,11.474568
2024-04-05,Augmentin,Amoxicillin + Clavulanate,bahadurabad,150 mg tablet,Antibiotic,42,461.0,26.708334,23.7,30.8,0.0,60.262253,86.21159,29.090044,26.983057,30.552963,23.61859
2024-04-05,Lipitor,Atorvastatin,clifton,20 mg capsule,Antibiotic,50,461.0,26.708334,23.7,30.8,0.0,60.262253,86.21159,29.090044,26.983057,30.552963,23.61859
2024-06-05,Amoxil,Amoxicillin,bahadurabad,20 mg capsule,NSAID,4,522.0,30.435411,28.35,32.95,0.6,74.26458,84.331024,62.544563,33.681362,35.39086,31.585617
2024-06-05,Amoxil,Amoxicillin,bahadurabad,150 mg tablet,NSAID,8,522.0,30.435411,28.35,32.95,0.6,74.26458,84.331024,62.544563,33.681362,35.39086,31.585617
2024-07-05,Panadol,Paracetamol,gulistan-e-jauhar,150 mg tablet,Analgesic,16,552.0,31.94583,29.9,35.15,0.0,68.335236,77.4934,54.01305,35.49191,38.430183,33.895355
2024-07-05,Eltroxin,Levothyroxine,bahadurabad,250 mg tablet,Antibiotic,17,552.0,31.94583,29.9,35.15,0.0,68.335236,77.4934,54.01305,35.49191,38.430183,33.895355
2024-08-05,Norvasc,Amlodipine,pechs,50 mg tablet,Cardiovascular,11,583.0,28.364586,27.15,29.55,1.1000001,83.116135,91.80448,75.66213,32.65727,33.352535,31.869675
2024-08-05,Zithromax,Azithromycin,north nazimabad,100 mg capsule,Antibiotic,21,583.0,28.364586,27.15,29.55,1.1000001,83.116135,91.80448,75.66213,32.65727,33.352535,31.869675
2024-09-05,Eltroxin,Levothyroxine,clifton,200 mg tablet,Antibiotic,19,614.0,27.858332,26.45,30.05,0.90000004,83.80712,91.21808,73.531425,31.568727,33.57471,30.179897
2024-09-05,Rocephin,Ceftriaxone,bahadurabad,200 mg tablet,Antidiabetic,33,614.0,27.858332,26.45,30.05,0.90000004,83.80712,91.21808,73.531425,31.568727,33.57471,30.179897
2024-10-05,Augmentin,Amoxicillin + Clavulanate,korangi,125 mg/5 mL syrup,Antibiotic,4,644.0,28.395836,26.0,32.05,0.0,77.84458,93.67253,57.817337,32.65338,35.98866,30.93193
2024-10-05,Amoxil,Amoxicillin,gulshan,50 mg tablet,NSAID,18,644.0,28.395836,26.0,32.05,0.0,77.84458,93.67253,57.817337,32.65338,35.98866,30.93193
2024-11-05,Lipitor,Atorvastatin,bahadurabad,125 mg/5 mL syrup,Antibiotic,13,675.0,27.547915,22.8,34.05,0.0,71.79505,94.097206,35.045494,30.534739,35.013176,26.448378
2024-11-05,Rocephin,Ceftriaxone,bahadurabad,20 mg capsule,Antidiabetic,28,675.0,27.547915,22.8,34.05,0.0,71.79505,94.097206,35.045494,30.534739,35.013176,26.448378
2024-01-06,Flagyl,Metronidazole,clifton,20 mg capsule,Antifungal,15,371.0,19.147917,14.4,25.5,0.0,51.740906,69.307495,29.833704,16.114729,22.000025,11.473768
2024-01-06,Voltaren,Diclofenac,north nazimabad,500 mg tablet,Antihypertensive,7,371.0,19.147917,14.4,25.5,0.0,51.740906,69.307495,29.833704,16.114729,22.000025,11.473768
2024-03-06,Eltroxin,Levothyroxine,saddar,250 mg tablet,Antibiotic,7,431.0,22.518751,17.7,27.85,0.0,57.365154,80.30343,31.67647,21.985872,28.699791,17.19263
2024-03-06,Suprax,Cefixime,bahadurabad,100 mg capsule,Antibiotic,44,431.0,22.518751,17.7,27.85,0.0,57.365154,80.30343,31.67647,21.985872,28.699791,17.19263
2024-04-06,Lipitor,Atorvastatin,bahadurabad,150 mg tablet,Antibiotic,11,462.0,26.412497,21.65,32.0,0.0,75.76427,95.79959,47.0498,28.789782,34.04083,24.708035
2024-04-06,Omeprazole,Omeprazole,north nazimabad,200 mg tablet,Antibiotic,25,462.0,26.412497,21.65,32.0,0.0,75.76427,95.79959,47.0498,28.789782,34.04083,24.708035
2024-05-06,Zithromax,Azithromycin,pechs,100 µg inhaler,Antibiotic,27,492.0,30.074999,26.75,35.0,0.0,67.085434,91.00074,42.05539,33.095264,36.833168,28.974922
2024-05-06,Rocephin,Ceftriaxone,gulistan-e-jauhar,100 µg inhaler,Antidiabetic,46,492.0,30.074999,26.75,35.0,0.0,67.085434,91.00074,42.05539,33.095264,36.833168,28.974922
2024-06-06,Diflucan,Fluconazole,gulshan,50 mg tablet,NSAID,38,523.0,30.456251,27.8,33.3,0.0,73.14014,88.40255,59.164864,34.338585,37.42282,32.43924
2024-06-06,Panadol,Paracetamol,saddar,150 mg tablet,Analgesic,46,523.0,30.456251,27.8,33.3,0.0,73.14014,88.40255,59.164864,34.338585,37.42282,32.43924
2024-07-06,Augmentin,Amoxicillin + Clavulanate,north nazimabad,100 mg capsule,Antibiotic,30,553.0,32.06667,30.15,35.2,0.3,75.14599,85.51682,59.42022,36.601246,39.732006,34.32786
2024-07-06,Diflucan,Fluconazole,bahadurabad,250 mg tablet,NSAID,14,553.0,32.06667,30.15,35.2,0.3,75.14599,85.51682,59.42022,36.601246,39.732006,34.32786
2024-08-06,Ventolin,Salbutamol,lyari,200 mg tablet,Respiratory,45,584.0,28.850004,27.75,30.5,0.4,77.53188,85.7872,68.511314,31.301607,32.32555,30.535763
2024-08-06,Augmentin,Amoxicillin + Clavulanate,landhi,200 mg tablet,Antibiotic,41,584.0,28.850004,27.75,30.5,0.4,77.53188,85.7872,68.511314,31.301607,32.32555,30.535763
2024-10-06,Glucophage,Metformin,landhi,125 mg/5 mL syrup,Antidiabetic,11,645.0,29.112501,24.9,34.05,0.0,67.78309,95.90483,36.704792,32.477783,36.74555,29.665104
2024-10-06,Voltaren,Diclofenac,lyari,500 mg tablet,Antihypertensive,27,645.0,29.112501,24.9,34.05,0.0,67.78309,95.90483,36.704792,32.477783,36.74555,29.665104
2024-11-06,Zithromax,Azithromycin,bahadurabad,125 mg/5 mL syrup,Antibiotic,19,676.0,27.679167,23.7,31.8,0.0,80.25758,93.85069,60.080177,31.656786,35.200768,27.720417
2024-11-06,Cipro,Ciprofloxacin,lyari,100 µg inhaler,Analgesic,29,676.0,27.679167,23.7,31.8,0.0,80.25758,93.85069,60.080177,31.656786,35.200768,27.720417
2024-12-06,Aspirin,Aspirin,gulshan,500 mg tablet,Antihypertensive,7,706.0,22.627083,16.1,28.55,0.0,32.5084,62.28803,9.565164,20.315748,25.928455,13.325199
2024-12-06,Aspirin,Aspirin,saddar,100 µg inhaler,Antihypertensive,19,706.0,22.627083,16.1,28.55,0.0,32.5084,62.28803,9.565164,20.315748,25.928455,13.325199
2024-01-07,Norvasc,Amlodipine,clifton,250 mg tablet,Cardiovascular,27,372.0,19.177084,14.05,24.6,0.0,55.031544,70.56881,38.183346,17.463135,24.094719,11.62406
2024-01-07,Hydrocortisone,Hydrocortisone,korangi,125 mg/5 mL syrup,Respiratory,22,372.0,19.177084,14.05,24.6,0.0,55.031544,70.56881,38.183346,17.463135,24.094719,11.62406
2024-02-07,Salbutamol,Salbutamol,gulistan-e-jauhar,500 mg tablet,Antifungal,19,403.0,20.762499,16.85,25.95,0.0,44.21361,65.23683,21.276236,17.979273,22.692411,14.520357
2024-02-07,Panadol,Paracetamol,korangi,100 mg capsule,Analgesic,14,403.0,20.762499,16.85,25.95,0.0,44.21361,65.23683,21.276236,17.979273,22.692411,14.520357
2024-03-07,Glucophage,Metformin,korangi,150 mg tablet,Antidiabetic,44,432.0,22.79583,17.3,28.3,0.0,48.550823,80.180725,22.934795,21.45189,26.539429,16.826323
2024-03-07,Amoxil,Amoxicillin,pechs,100 µg inhaler,NSAID,47,432.0,22.79583,17.3,28.3,0.0,48.550823,80.180725,22.934795,21.45189,26.539429,16.826323
2024-04-07,Aspirin,Aspirin,lyari,500 mg tablet,Antihypertensive,23,463.0,27.175001,21.55,34.7,0.0,67.951294,95.26492,30.300394,29.247551,36.011482,24.124043
2024-04-07,Glucophage,Metformin,gulistan-e-jauhar,100 mg capsule,Antidiabetic,47,463.0,27.175001,21.55,34.7,0.0,67.951294,95.26492,30.300394,29.247551,36.011482,24.124043
2024-05-07,Eltroxin,Levothyroxine,lyari,150 mg tablet,Antibiotic,28,493.0,29.556252,25.95,34.85,0.0,77.84896,97.36769,48.38221,33.99693,38.69401,31.17564
2024-05-07,Aspirin,Aspirin,pechs,150 mg tablet,Antihypertensive,47,493.0,29.556252,25.95,34.85,0.0,77.84896,97.36769,48.38221,33.99693,38.69401,31.17564
2024-06-07,Norvasc,Amlodipine,landhi,200 mg tablet,Cardiovascular,33,524.0,30.433334,28.05,33.45,0.0,73.726265,88.41467,56.71497,34.015587,36.753593,32.311096
2024-06-07,Rocephin,Ceftriaxone,korangi,150 mg tablet,Antidiabetic,31,524.0,30.433334,28.05,33.45,0.0,73.726265,88.41467,56.71497,34.015587,36.753593,32.311096
2024-08-07,Zithromax,Azithromycin,gulistan-e-jauhar,50 mg tablet,Antibiotic,7,585.0,29.287498,27.65,31.3,0.70000005,75.771545,85.51727,66.64155,32.607433,34.82068,31.075954
2024-08-07,Norvasc,Amlodipine,gulshan,100 mg capsule,Cardiovascular,8,585.0,29.287498,27.65,31.3,0.70000005,75.771545,85.51727,66.64155,32.607433,34.82068,31.075954
2024-09-07,Lipitor,Atorvastatin,saddar,250 mg tablet,Antibiotic,12,616.0,27.497915,25.55,29.9,0.1,84.48767,93.38394,73.48119,31.7344,33.906128,30.094456
2024-09-07,Cipro,Ciprofloxacin,korangi,500 mg tablet,Analgesic,25,616.0,27.497915,25.55,29.9,0.1,84.48767,93.38394,73.48119,31.7344,33.906128,30.094456
2024-10-07,Aspirin,Aspirin,gulshan,20 mg capsule,Antihypertensive,18,646.0,31.150007,24.75,37.55,0.0,48.794357,82.98576,22.835194,32.001114,38.230656,27.452593
2024-10-07,Augmentin,Amoxicillin + Clavulanate,gulistan-e-jauhar,250 mg tablet,Antibiotic,18,646.0,31.150007,24.75,37.55,0.0,48.794357,82.98576,22.835194,32.001114,38.230656,27.452593
2024-11-07,Eltroxin,Levothyroxine,landhi,250 mg tablet,Antibiotic,26,677.0,28.074997,25.2,31.75,0.0,77.41993,93.36244,57.22243,32.19173,35.25106,29.952785
2024-11-07,Aspirin,Aspirin,gulshan,50 mg tablet,Antihypertensive,29,677.0,28.074997,25.2,31.75,0.0,77.41993,93.36244,57.22243,32.19173,35.25106,29.952785
2024-12-07,Suprax,Cefixime,lyari,100 µg inhaler,Antibiotic,49,707.0,22.291666,17.85,28.15,0.0,13.812409,24.61593,8.373075,17.788118,24.542389,12.928268
2024-12-07,Glucophage,Metformin,lyari,150 mg tablet,Antidiabetic,48,707.0,22.291666,17.85,28.15,0.0,13.812409,24.61593,8.373075,17.788118,24.542389,12.928268
2024-01-08,Metronidazole,Metronidazole,korangi,100 mg capsule,Cardiovascular,44,373.0,18.977083,14.4,24.95,0.0,48.374485,68.63918,22.62766,15.53366,20.612999,11.791496
2024-01-08,Omeprazole,Omeprazole,lyari,150 mg tablet,Antibiotic,41,373.0,18.977083,14.4,24.95,0.0,48.374485,68.63918,22.62766,15.53366,20.612999,11.791496
2024-02-08,Salbutamol,Salbutamol,gulistan-e-jauhar,125 mg/5 mL syrup,Antifungal,11,404.0,19.404167,12.45,26.3,0.0,55.20477,81.187256,21.139223,17.873804,23.537115,10.662681
2024-02-08,Zithromax,Azithromycin,pechs,150 mg tablet,Antibiotic,46,404.0,19.404167,12.45,26.3,0.0,55.20477,81.187256,21.139223,17.873804,23.537115,10.662681
2024-03-08,Amoxil,Amoxicillin,clifton,250 mg tablet,NSAID,30,433.0,23.306252,17.1,29.7,0.0,40.285164,67.29481,18.296007,21.23464,27.91055,14.662245
2024-03-08,Rocephin,Ceftriaxone,gulistan-e-jauhar,150 mg tablet,Antidiabetic,1,433.0,23.306252,17.1,29.7,0.0,40.285164,67.29481,18.296007,21.23464,27.91055,14.662245
2024-05-08,Diflucan,Fluconazole,landhi,100 mg capsule,NSAID,21,494.0,29.574997,26.4,34.35,0.0,79.95701,96.52674,53.494095,34.234364,38.77961,31.236965
2024-05-08,Metronidazole,Metronidazole,korangi,150 mg tablet,Cardiovascular,5,494.0,29.574997,26.4,34.35,0.0,79.95701,96.52674,53.494095,34.234364,38.77961,31.236965
2024-06-08,Amoxil,Amoxicillin,korangi,150 mg tablet,NSAID,25,525.0,30.360422,28.0,33.45,0.0,75.19697,88.65253,58.14381,34.2274,36.312077,32.836468
2024-06-08,Norvasc,Amlodipine,saddar,200 mg tablet,Cardiovascular,45,525.0,30.360422,28.0,33.45,0.0,75.19697,88.65253,58.14381,34.2274,36.312077,32.836468
2024-07-08,Augmentin,Amoxicillin + Clavulanate,gulistan-e-jauhar,250 mg tablet,Antibiotic,13,555.0,31.568754,29.8,34.7,0.9,78.05909,85.99951,64.57662,37.98412,41.708282,36.0082
2024-07-08,Flagyl,Metronidazole,north nazimabad,250 mg tablet,Antifungal,41,555.0,31.568754,29.8,34.7,0.9,78.05909,85.99951,64.57662,37.98412,41.708282,36.0082
2024-08-08,Eltroxin,Levothyroxine,north nazimabad,250 mg tablet,Antibiotic,32,586.0,29.616667,27.85,31.75,0.5,75.357735,84.02127,66.33382,32.970776,34.941185,31.691711
2024-08-08,Augmentin,Amoxicillin + Clavulanate,gulshan,100 mg capsule,Antibiotic,48,586.0,29.616667,27.85,31.75,0.5,75.357735,84.02127,66.33382,32.970776,34.941185,31.691711
2024-09-08,Glucophage,Metformin,north nazimabad,100 mg capsule,Antidiabetic,45,617.0,27.568754,25.7,30.25,0.0,82.17249,91.731186,68.46334,31.20455,34.538074,29.779911
2024-09-08,Voltaren,Diclofenac,bahadurabad,500 mg tablet,Antihypertensive,12,617.0,27.568754,25.7,30.25,0.0,82.17249,91.731186,68.46334,31.20455,34.538074,29.779911
2024-10-08,Suprax,Cefixime,landhi,20 mg capsule,Antibiotic,26,647.0,31.558334,26.8,37.95,0.0,49.239323,71.89791,22.613338,32.93035,38.22257,28.664692
2024-10-08,Norvasc,Amlodipine,bahadurabad,100 mg capsule,Cardiovascular,9,647.0,31.558334,26.8,37.95,0.0,49.239323,71.89791,22.613338,32.93035,38.22257,28.664692
2024-12-08,Cipro,Ciprofloxacin,gulshan,100 µg inhaler,Analgesic,34,708.0,20.393751,14.45,26.1,0.0,22.445518,30.3653,11.170235,16.973642,23.263325,10.277586
2024-12-08,Augmentin,Amoxicillin + Clavulanate,bahadurabad,250 mg tablet,Antibiotic,6,708.0,20.393751,14.45,26.1,0.0,22.445518,30.3653,11.170235,16.973642,23.263325,10.277586
2024-02-09,Eltroxin,Levothyroxine,landhi,100 µg inhaler,Antibiotic,3,405.0,21.299997,16.6,27.4,0.0,66.49411,93.82729,31.260124,21.151018,27.380102,17.151173
2024-02-09,Lipitor,Atorvastatin,north nazimabad,500 mg tablet,Antibiotic,33,405.0,21.299997,16.6,27.4,0.0,66.49411,93.82729,31.260124,21.151018,27.380102,17.151173
2024-03-09,Cipro,Ciprofloxacin,north nazimabad,100 mg capsule,Analgesic,13,434.0,21.75,18.95,25.9,2.1999998,49.55812,73.322044,25.948978,20.286623,22.971285,17.493721
2024-03-09,Omeprazole,Omeprazole,pechs,200 mg tablet,Antibiotic,37,434.0,21.75,18.95,25.9,2.1999998,49.55812,73.322044,25.948978,20.286623,22.971285,17.493721
2024-04-09,Augmentin,Amoxicillin + Clavulanate,korangi,50 mg tablet,Antibiotic,32,465.0,26.564585,22.95,32.2,0.0,76.03922,91.840675,42.887196,29.099546,33.462627,25.622326
2024-04-09,Norvasc,Amlodipine,lyari,500 mg tablet,Cardiovascular,49,465.0,26.564585,22.95,32.2,0.0,76.03922,91.840675,42.887196,29.099546,33.462627,25.622326
2024-05-09,Salbutamol,Salbutamol,landhi,100 mg capsule,Antifungal,4,495.0,29.254166,26.6,33.05,0.0,78.30137,95.10388,59.285427,34.027157,38.01713,32.10097
2024-05-09,Suprax,Cefixime,bahadurabad,50 mg tablet,Antibiotic,49,495.0,29.254166,26.6,33.05,0.0,78.30137,95.10388,59.285427,34.027157,38.01713,32.10097
2024-06-09,Aspirin,Aspirin,north nazimabad,100 µg inhaler,Antihypertensive,10,526.0,30.362501,27.8,33.35,0.0,76.20258,91.58056,59.82154,34.000126,36.90798,31.963669
2024-06-09,Salbutamol,Salbutamol,gulistan-e-jauhar,100 mg capsule,Antifungal,4,526.0,30.362501,27.8,33.35,0.0,76.20258,91.58056,59.82154,34.000126,36.90798,31.963669
2024-07-09,Rocephin,Ceftriaxone,landhi,250 mg tablet,Antidiabetic,13,556.0,31.810417,29.5,34.95,0.1,77.89737,90.0779,63.717613,37.840553,41.54619,35.22323
2024-07-09,Cipro,Ciprofloxacin,landhi,125 mg/5 mL syrup,Analgesic,9,556.0,31.810417,29.5,34.95,0.1,77.89737,90.0779,63.717613,37.840553,41.54619,35.22323
2024-09-09,Metronidazole,Metronidazole,korangi,100 mg capsule,Cardiovascular,45,618.0,27.545835,25.75,30.0,0.5,82.610794,91.71935,70.928925,31.416115,33.64771,29.749683
2024-09-09,Rocephin,Ceftriaxone,korangi,125 mg/5 mL syrup,Antidiabetic,39,618.0,27.545835,25.75,30.0,0.5,82.610794,91.71935,70.928925,31.416115,33.64771,29.749683
2024-10-09,Ventolin,Salbutamol,landhi,100 mg capsule,Respiratory,26,648.0,30.960417,25.8,37.0,0.0,55.54301,86.12307,25.608728,33.195118,38.44562,29.788132
2024-10-09,Rocephin,Ceftriaxone,lyari,100 µg inhaler,Antidiabetic,31,648.0,30.960417,25.8,37.0,0.0,55.54301,86.12307,25.608728,33.195118,38.44562,29.788132
2024-11-09,Suprax,Cefixime,pechs,200 mg tablet,Antibiotic,34,679.0,27.224998,23.9,31.25,0.0,77.323105,96.15875,54.20507,30.79383,33.38625,28.492516
2024-11-09,Glucophage,Metformin,north nazimabad,200 mg tablet,Antidiabetic,8,679.0,27.224998,23.9,31.25,0.0,77.323105,96.15875,54.20507,30.79383,33.38625,28.492516
2024-12-09,Amoxil,Amoxicillin,korangi,125 mg/5 mL syrup,NSAID,37,709.0,20.43125,15.15,25.6,0.0,26.519188,37.29329,14.347477,17.37129,22.677135,11.550736
2024-12-09,Amoxil,Amoxicillin,pechs,250 mg tablet,NSAID,21,709.0,20.43125,15.15,25.6,0.0,26.519188,37.29329,14.347477,17.37129,22.677135,11.550736
2024-01-10,Ventolin,Salbutamol,korangi,100 µg inhaler,Respiratory,14,375.0,17.824999,10.95,24.95,0.0,50.0092,73.24549,25.533125,15.736785,23.68991,8.07473
2024-01-10,Ventolin,Salbutamol,gulistan-e-jauhar,100 µg inhaler,Respiratory,50,375.0,17.824999,10.95,24.95,0.0,50.0092,73.24549,25.533125,15.736785,23.68991,8.07473
2024-02-10,Suprax,Cefixime,gulshan,150 mg tablet,Antibiotic,4,406.0,21.385416,15.25,28.15,0.0,41.02221,66.505684,14.140852,19.071295,25.074186,12.733698
2024-02-10,Salbutamol,Salbutamol,gulshan,100 µg inhaler,Antifungal,10,406.0,21.385416,15.25,28.15,0.0,41.02221,66.505684,14.140852,19.071295,25.074186,12.733698
2024-03-10,Norvasc,Amlodipine,saddar,200 mg tablet,Cardiovascular,5,435.0,22.685417,18.6,27.15,0.0,70.729515,93.76253,51.351994,23.38001,27.896301,18.495687
2024-03-10,Suprax,Cefixime,pechs,500 mg tablet,Antibiotic,10,435.0,22.685417,18.6,27.15,0.0,70.729515,93.76253,51.351994,23.38001,27.896301,18.495687
2024-04-10,Omeprazole,Omeprazole,gulshan,100 mg capsule,Antibiotic,6,466.0,26.25,22.35,31.25,0.0,80.13264,98.79325,53.823097,29.87381,34.717968,25.948568
2024-04-10,Eltroxin,Levothyroxine,gulistan-e-jauhar,125 mg/5 mL syrup,Antibiotic,31,466.0,26.25,22.35,31.25,0.0,80.13264,98.79325,53.823097,29.87381,34.717968,25.948568
2024-05-10,Omeprazole,Omeprazole,landhi,250 mg tablet,Antibiotic,8,496.0,29.185411,25.6,32.3,0.0,75.90905,96.206345,60.193165,33.751728,36.92018,31.85561
2024-05-10,Salbutamol,Salbutamol,korangi,150 mg tablet,Antifungal,21,496.0,29.185411,25.6,32.3,0.0,75.90905,96.206345,60.193165,33.751728,36.92018,31.85561
2024-07-10,Cipro,Ciprofloxacin,pechs,50 mg tablet,Analgesic,12,557.0,31.46875,29.45,34.4,0.6,73.95681,87.222984,59.062855,34.982845,37.697025,33.038677
2024-07-10,Diflucan,Fluconazole,gulshan,100 µg inhaler,NSAID,16,557.0,31.46875,29.45,34.4,0.6,73.95681,87.222984,59.062855,34.982845,37.697025,33.038677
2024-08-10,Hydrocortisone,Hydrocortisone,bahadurabad,500 mg tablet,Respiratory,18,588.0,29.054167,27.5,31.6,1.1000001,78.93928,87.826096,66.701355,31.448706,33.72331,30.427979
2024-08-10,Hydrocortisone,Hydrocortisone,gulistan-e-jauhar,50 mg tablet,Respiratory,5,588.0,29.054167,27.5,31.6,1.1000001,78.93928,87.826096,66.701355,31.448706,33.72331,30.427979
2024-09-10,Eltroxin,Levothyroxine,saddar,150 mg tablet,Antibiotic,31,619.0,27.543753,25.15,30.15,0.2,82.48749,94.76404,68.43451,31.749474,34.303707,30.138882
2024-09-10,Rocephin,Ceftriaxone,korangi,20 mg capsule,Antidiabetic,22,619.0,27.543753,25.15,30.15,0.2,82.48749,94.76404,68.43451,31.749474,34.303707,30.138882
2024-10-10,Ventolin,Salbutamol,gulshan,150 mg tablet,Respiratory,32,649.0,31.660414,26.45,37.5,0.0,45.87556,85.56682,19.281038,32.735256,38.470646,26.998846
2024-10-10,Diflucan,Fluconazole,saddar,100 mg capsule,NSAID,34,649.0,31.660414,26.45,37.5,0.0,45.87556,85.56682,19.281038,32.735256,38.470646,26.998846
2024-11-10,Augmentin,Amoxicillin + Clavulanate,bahadurabad,250 mg tablet,Antibiotic,22,680.0,27.027082,23.2,31.25,0.0,77.71474,96.431175,56.373867,30.76551,34.0499,27.596397
2024-11-10,Norvasc,Amlodipine,korangi,20 mg capsule,Cardiovascular,21,680.0,27.027082,23.2,31.25,0.0,77.71474,96.431175,56.373867,30.76551,34.0499,27.596397
2024-12-10,Diflucan,Fluconazole,north nazimabad,150 mg tablet,NSAID,2,710.0,20.172918,14.65,25.9,0.0,30.924639,42.741364,18.991606,17.59712,23.840778,11.777489
2024-12-10,Rocephin,Ceftriaxone,saddar,250 mg tablet,Antidiabetic,14,710.0,20.172918,14.65,25.9,0.0,30.924639,42.741364,18.991606,17.59712,23.840778,11.777489
2024-01-11,Voltaren,Diclofenac,gulistan-e-jauhar,50 mg tablet,Antihypertensive,41,376.0,18.4125,11.35,25.35,0.0,49.957867,87.14032,22.685371,16.464228,24.038176,8.452029
2024-01-11,Cipro,Ciprofloxacin,bahadurabad,20 mg capsule,Analgesic,50,376.0,18.4125,11.35,25.35,0.0,49.957867,87.14032,22.685371,16.464228,24.038176,8.452029
2024-02-11,Eltroxin,Levothyroxine,gulistan-e-jauhar,100 µg inhaler,Antibiotic,25,407.0,21.543753,16.8,27.1,0.0,38.90481,51.49599,18.743221,19.051998,26.102737,14.04361
2024-02-11,Diflucan,Fluconazole,lyari,125 mg/5 mL syrup,NSAID,4,407.0,21.543753,16.8,27.1,0.0,38.90481,51.49599,18.743221,19.051998,26.102737,14.04361
2024-04-11,Metronidazole,Metronidazole,lyari,100 µg inhaler,Cardiovascular,8,467.0,26.960417,23.0,33.6,0.0,76.708405,97.90125,36.16721,29.71055,35.04807,26.14016
2024-04-11,Rocephin,Ceftriaxone,pechs,250 mg tablet,Antidiabetic,25,467.0,26.960417,23.0,33.6,0.0,76.708405,97.90125,36.16721,29.71055,35.04807,26.14016
2024-05-11,Aspirin,Aspirin,clifton,150 mg tablet,Antihypertensive,32,497.0,29.537497,26.15,33.05,0.0,77.1311,93.679375,60.90648,34.443752,37.980373,31.907925
2024-05-11,Rocephin,Ceftriaxone,gulistan-e-jauhar,250 mg tablet,Antidiabetic,18,497.0,29.537497,26.15,33.05,0.0,77.1311,93.679375,60.90648,34.443752,37.980373,31.907925
2024-06-11,Omeprazole,Omeprazole,gulistan-e-jauhar,200 mg tablet,Antibiotic,47,528.0,30.681253,28.45,33.4,0.0,71.30056,85.095505,57.093224,33.444866,35.546776,32.242634
2024-06-11,Augmentin,Amoxicillin + Clavulanate,clifton,200 mg tablet,Antibiotic,31,528.0,30.681253,28.45,33.4,0.0,71.30056,85.095505,57.093224,33.444866,35.546776,32.242634
2024-07-11,Lipitor,Atorvastatin,korangi,200 mg tablet,Antibiotic,4,558.0,31.010414,29.5,33.15,1.2,75.077225,83.704056,64.02208,33.393524,35.03902,32.590443
2024-07-11,Metronidazole,Metronidazole,lyari,500 mg tablet,Cardiovascular,31,558.0,31.010414,29.5,33.15,1.2,75.077225,83.704056,64.02208,33.393524,35.03902,32.590443
2024-08-11,Hydrocortisone,Hydrocortisone,pechs,100 mg capsule,Respiratory,44,589.0,28.966665,27.55,30.9,1.4000002,81.05192,89.95198,71.51549,32.749428,33.82707,31.474674
2024-08-11,Cipro,Ciprofloxacin,korangi,100 mg capsule,Analgesic,26,589.0,28.966665,27.55,30.9,1.4000002,81.05192,89.95198,71.51549,32.749428,33.82707,31.474674
